dataset,name,k,solver,time,timeout,numsol,expd,gen,qsize,pr-frontier,pr-sol,pr-fea,pr-post,pr-extra
Dumas,n20w80.002,10,makespan-order-mst,0.002183,0,1,175,877,79,147,0,1,555,861
Dumas,n200w40.003,10,combine,0.3694,0,1,29144,267361,8257,48412,0,1,189805,3723004
Dumas,n200w40.003,10,makespan-order,0.3341,0,1,27735,251318,3357,45701,0,1,177882,3514144
Dumas,n200w40.003,10,makespan-order-mst,44.42,0,1,25092,226488,2799,41126,0,1,160270,3193924
Dumas,n40w80.004,10,combine,0.005358,0,2,1125,8070,348,1225,0,1,5719,22577
Dumas,n40w80.004,10,makespan-order,0.005866,0,2,1257,9032,371,1346,0,1,6428,25163
Dumas,n40w80.004,10,makespan-order-mst,0.1054,0,2,1067,7677,300,1210,0,1,5399,21218
Dumas,n150w60.003,10,combine,0.3852,0,1,32952,338709,8124,62091,0,1,243666,2986253
Dumas,n150w60.003,10,makespan-order,0.4819,0,1,33352,349249,5779,62241,0,1,253656,3058503
Dumas,n150w60.003,10,makespan-order-mst,37.27,0,1,27108,261371,5280,50779,0,1,183484,2360718
Dumas,n100w20.001,10,combine,0.001482,0,1,413,1718,41,222,0,1,1083,20837
Dumas,n100w20.001,10,makespan-order,0.001496,0,1,423,1759,36,228,0,1,1108,21374
Dumas,n100w20.001,10,makespan-order-mst,0.08222,0,1,394,1647,31,207,0,1,1046,19572
Dumas,n80w60.003,10,combine,0.03258,0,1,5064,37880,1634,10414,0,1,22402,171783
Dumas,n80w60.003,10,makespan-order,0.02708,0,1,4559,33580,945,8787,0,1,20234,151682
Dumas,n80w60.003,10,makespan-order-mst,0.9444,0,1,4275,31750,952,8777,0,1,18698,146613
Dumas,n80w20.001,10,combine,0.001424,0,1,462,1963,50,321,0,1,1180,21764
Dumas,n80w20.001,10,makespan-order,0.001478,0,1,459,1950,65,330,0,1,1161,21473
Dumas,n80w20.001,10,makespan-order-mst,0.08559,0,1,454,1961,75,321,0,1,1186,21745
Dumas,n40w20.002,10,combine,0.0001716,0,1,92,341,10,35,0,1,214,1752
Dumas,n40w20.002,10,makespan-order,0.0002329,0,1,100,369,11,39,0,1,230,1900
Dumas,n40w20.002,10,makespan-order-mst,0.00362,0,1,95,352,11,37,0,1,220,1889
Dumas,n100w20.003,10,combine,0.001608,0,1,464,1990,56,330,0,1,1196,25797
Dumas,n100w20.003,10,makespan-order,0.001556,0,1,455,1950,58,329,0,1,1166,25284
Dumas,n100w20.003,10,makespan-order-mst,0.0904,0,1,423,1783,49,293,0,1,1067,23397
Dumas,n80w20.004,10,combine,0.0009543,0,1,306,1229,49,177,0,1,746,11325
Dumas,n80w20.004,10,makespan-order,0.0009757,0,1,311,1245,64,177,0,1,757,11139
Dumas,n80w20.004,10,makespan-order-mst,0.03199,0,1,279,1120,60,163,0,1,678,10259
Dumas,n80w40.001,10,combine,0.007767,0,1,1834,9886,490,2388,0,1,5664,73063
Dumas,n80w40.001,10,makespan-order,0.00819,0,1,1852,9892,257,2319,0,1,5721,73937
Dumas,n80w40.001,10,makespan-order-mst,0.3342,0,1,1905,10105,352,2525,0,1,5675,75824
Dumas,n150w40.005,10,combine,0.1217,0,1,12622,126231,1528,18873,0,1,94736,1176823
Dumas,n150w40.005,10,makespan-order,0.1196,0,1,11965,117081,1810,17835,0,1,87281,1109531
Dumas,n150w40.005,10,makespan-order-mst,14.65,0,1,10468,103240,1605,15318,0,1,77454,982731
Dumas,n80w40.002,10,combine,0.01278,0,1,2403,17845,363,2483,0,1,12959,120718
Dumas,n80w40.002,10,makespan-order,0.012,0,1,2143,15543,251,2198,0,1,11202,105337
Dumas,n80w40.002,10,makespan-order-mst,0.6792,0,1,1955,14281,251,2002,0,1,10324,96433
Dumas,n60w20.001,10,combine,0.0004372,0,1,176,708,26,55,0,1,477,5652
Dumas,n60w20.001,10,makespan-order,0.0004992,0,1,194,793,25,69,0,1,530,6424
Dumas,n60w20.001,10,makespan-order-mst,0.01801,0,1,178,740,20,62,0,1,500,5939
Dumas,n60w100.002,10,combine,0.2864,0,2,34375,294810,18557,68076,0,1,192358,577384
Dumas,n60w100.002,10,makespan-order,0.3072,0,2,33333,284732,6270,65881,0,1,185517,575632
Dumas,n60w100.002,10,makespan-order-mst,3.491,0,3,30279,257127,5077,59467,0,1,167379,518745
Dumas,n20w100.004,10,combine,0.002031,0,2,612,3257,217,649,0,1,1995,4211
Dumas,n20w100.004,10,makespan-order,0.00201,0,2,597,3142,194,630,0,1,1914,4077
Dumas,n20w100.004,10,makespan-order-mst,0.008831,0,2,532,2757,194,576,2,1,1646,3591
Dumas,n80w80.005,10,combine,0.06068,0,2,7576,72296,1330,12449,0,1,52270,297166
Dumas,n80w80.005,10,makespan-order,0.06325,0,2,7413,70040,1644,12193,0,1,50433,297306
Dumas,n80w80.005,10,makespan-order-mst,2.48,0,2,6796,63124,1487,10963,0,1,45364,272549
Dumas,n60w60.005,10,combine,0.007139,0,1,1418,10233,315,1518,0,1,7297,45705
Dumas,n60w60.005,10,makespan-order,0.007004,0,1,1470,10594,187,1580,0,1,7544,48792
Dumas,n60w60.005,10,makespan-order-mst,0.2528,0,1,1302,9333,162,1390,0,1,6641,41899
Dumas,n40w80.001,10,combine,0.005037,0,1,1132,7206,414,1346,0,1,4728,20491
Dumas,n40w80.001,10,makespan-order,0.005339,0,1,1162,7411,313,1331,0,1,4918,21419
Dumas,n40w80.001,10,makespan-order-mst,0.07787,0,1,1054,6664,258,1223,0,1,4387,18937
Dumas,n60w20.002,10,combine,0.0004127,0,1,163,683,15,54,0,1,466,4835
Dumas,n60w20.002,10,makespan-order,0.0003673,0,1,159,667,27,54,0,1,454,4755
Dumas,n60w20.002,10,makespan-order-mst,0.01338,0,1,148,624,26,52,0,1,424,4348
Dumas,n150w40.002,10,combine,0.04198,0,1,5460,41837,740,6718,0,1,29659,438053
Dumas,n150w40.002,10,makespan-order,0.04276,0,1,5392,41437,752,6562,0,1,29483,428518
Dumas,n150w40.002,10,makespan-order-mst,3.566,0,1,4710,35729,676,5677,0,1,25342,364267
Dumas,n100w20.005,10,combine,0.002288,0,1,636,2929,96,465,0,1,1828,35396
Dumas,n100w20.005,10,makespan-order,0.002147,0,1,629,2886,127,450,0,1,1807,34916
Dumas,n100w20.005,10,makespan-order-mst,0.1438,0,1,626,2881,126,451,0,1,1804,34692
Dumas,n60w20.005,10,combine,0.0003071,0,1,120,445,16,42,0,1,283,3960
Dumas,n60w20.005,10,makespan-order,0.000305,0,1,119,439,16,42,0,1,278,3931
Dumas,n60w20.005,10,makespan-order-mst,0.01023,0,1,119,434,15,46,0,1,269,4097
Dumas,n80w40.003,10,combine,0.005761,0,1,1121,7673,160,941,0,1,5611,43596
Dumas,n80w40.003,10,makespan-order,0.005819,0,1,1124,7679,152,947,0,1,5608,43800
Dumas,n80w40.003,10,makespan-order-mst,0.2257,0,1,1006,6786,131,850,0,1,4930,38696
Dumas,n20w80.004,10,combine,0.0004174,0,1,202,915,85,205,0,1,508,1713
Dumas,n20w80.004,10,makespan-order,0.0004186,0,1,203,920,85,205,0,1,512,1716
Dumas,n20w80.004,10,makespan-order-mst,0.003057,0,1,187,849,73,193,0,1,469,1573
Dumas,n60w80.004,10,combine,0.0948,0,1,14603,121679,5851,22558,0,1,84518,258148
Dumas,n60w80.004,10,makespan-order,0.1021,0,1,14119,118017,2850,21836,0,1,82062,251719
Dumas,n60w80.004,10,makespan-order-mst,1.438,0,1,13006,107968,2723,19662,0,1,75300,232894
Dumas,n100w40.005,10,combine,0.02199,0,1,3909,24699,1028,5570,0,1,15220,140864
Dumas,n100w40.005,10,makespan-order,0.0235,0,1,3852,23951,502,5354,0,1,14745,136199
Dumas,n100w40.005,10,makespan-order-mst,0.8476,0,1,3763,23921,521,5184,0,1,14974,136631
Dumas,n20w60.002,10,combine,0.0001197,0,2,72,273,23,45,0,1,155,517
Dumas,n20w60.002,10,makespan-order,0.0001202,0,2,70,261,23,44,0,1,146,510
Dumas,n20w60.002,10,makespan-order-mst,0.001004,0,2,76,287,22,48,0,1,162,544
Dumas,n40w40.004,10,combine,0.0003949,0,1,175,844,17,87,0,1,582,3433
Dumas,n40w40.004,10,makespan-order,0.0003853,0,1,180,870,20,88,0,1,602,3503
Dumas,n40w40.004,10,makespan-order-mst,0.007866,0,1,158,747,18,76,0,1,513,2995
Dumas,n200w20.004,10,combine,0.01614,0,1,2211,11557,221,2282,0,1,7064,256686
Dumas,n200w20.004,10,makespan-order,0.01629,0,1,2263,11853,198,2380,0,1,7210,261845
Dumas,n200w20.004,10,makespan-order-mst,2.067,0,1,1990,10302,182,2044,0,1,6268,227939
Dumas,n20w100.003,10,combine,0.0009741,0,1,334,1992,124,410,0,1,1248,2520
Dumas,n20w100.003,10,makespan-order,0.001047,0,1,334,1992,124,410,0,1,1248,2520
Dumas,n20w100.003,10,makespan-order-mst,0.006535,0,1,298,1750,110,353,0,1,1099,2208
Dumas,n150w40.001,10,combine,0.1287,0,1,12990,120794,3575,23563,0,1,84241,1253469
Dumas,n150w40.001,10,makespan-order,0.1234,0,1,11659,106658,2070,20774,0,1,74225,1125155
Dumas,n150w40.001,10,makespan-order-mst,11.57,0,1,9837,88869,1830,17827,0,1,61205,951374
Dumas,n100w60.005,10,combine,0.04331,0,2,6024,56188,1398,8167,0,1,41996,294383
Dumas,n100w60.005,10,makespan-order,0.04629,0,2,6044,56274,1288,8190,0,1,42039,295034
Dumas,n100w60.005,10,makespan-order-mst,2.646,0,2,5130,47191,988,6994,0,1,35066,250340
Dumas,n40w60.004,10,combine,0.03342,0,3,5453,41612,2596,10833,0,1,25324,122221
Dumas,n40w60.004,10,makespan-order,0.03527,0,3,5053,38086,1184,9833,0,1,23198,112721
Dumas,n40w60.004,10,makespan-order-mst,0.5107,0,3,4596,34289,1076,9110,0,1,20581,102249
Dumas,n20w40.004,10,combine,0.0001019,0,1,64,234,16,27,0,1,143,459
Dumas,n20w40.004,10,makespan-order,0.0001371,0,1,64,234,16,27,0,1,143,459
Dumas,n20w40.004,10,makespan-order-mst,0.0007914,0,1,72,265,18,33,0,1,160,508
Dumas,n150w20.003,10,combine,0.007084,0,1,1383,7113,412,1533,0,1,4197,119330
Dumas,n150w20.003,10,makespan-order,0.007132,0,1,1392,7133,256,1506,0,1,4235,120563
Dumas,n150w20.003,10,makespan-order-mst,0.6879,0,1,1184,5994,178,1251,0,1,3559,101835
Dumas,n40w100.005,10,combine,0.0826,0,1,12441,119488,4002,23095,0,1,83952,122873
Dumas,n40w100.005,10,makespan-order,0.0997,0,1,12230,118495,3517,22439,0,1,83826,124348
Dumas,n40w100.005,10,makespan-order-mst,0.8452,0,1,10865,103612,3287,19925,0,1,72822,106315
Dumas,n20w80.005,10,combine,0.0008869,0,1,307,1781,87,286,0,1,1188,1557
Dumas,n20w80.005,10,makespan-order,0.0009499,0,1,320,1845,80,301,1,1,1223,1608
Dumas,n20w80.005,10,makespan-order-mst,0.004421,0,1,277,1559,59,249,0,1,1033,1364
Dumas,n40w40.003,10,combine,0.0003204,0,1,141,657,13,66,0,1,450,2268
Dumas,n40w40.003,10,makespan-order,0.0003587,0,1,139,651,16,65,0,1,447,2249
Dumas,n40w40.003,10,makespan-order-mst,0.005657,0,1,129,591,16,58,0,1,404,2014
Dumas,n60w40.001,10,combine,0.001741,0,1,516,2977,76,326,0,1,2135,17067
Dumas,n60w40.001,10,makespan-order,0.001801,0,1,532,3054,76,339,0,1,2183,17598
Dumas,n60w40.001,10,makespan-order-mst,0.07708,0,1,511,2917,67,325,0,1,2081,16754
Dumas,n20w80.003,10,combine,0.0008429,0,1,302,1558,116,211,0,1,1045,1731
Dumas,n20w80.003,10,makespan-order,0.0008887,0,1,312,1605,75,222,0,1,1071,1786
Dumas,n20w80.003,10,makespan-order-mst,0.004,0,1,267,1335,59,180,0,1,888,1509
Dumas,n40w80.003,10,combine,0.006103,0,1,1487,8694,536,1962,0,1,5245,22227
Dumas,n40w80.003,10,makespan-order,0.00593,0,1,1526,8985,385,2018,0,1,5441,22969
Dumas,n40w80.003,10,makespan-order-mst,0.07098,0,1,1386,8096,359,1845,0,1,4865,20934
Dumas,n40w100.002,10,combine,0.1907,0,1,25038,207131,15364,57386,0,1,124707,345553
Dumas,n40w100.002,10,makespan-order,0.236,0,1,22861,187609,7231,52396,0,1,112352,315479
Dumas,n40w100.002,10,makespan-order-mst,1.727,0,1,21020,172699,6671,48667,0,1,103012,292056
Dumas,n40w40.001,20,combine,0.0005019,0,1,195,853,37,114,0,1,544,4405
Dumas,n40w40.001,20,makespan-order,0.0004946,0,1,203,889,38,113,0,1,573,4563
Dumas,n40w40.001,20,makespan-order-mst,0.01001,0,1,182,793,35,110,0,1,501,4102
Dumas,n60w60.002,20,combine,0.01769,0,1,3238,20591,1511,4758,0,1,12595,102290
Dumas,n60w60.002,20,makespan-order,0.01794,0,1,3095,19627,1052,4572,0,1,11960,97162
Dumas,n60w60.002,20,makespan-order-mst,0.5094,0,1,3068,19760,1065,4464,0,1,12228,97210
Dumas,n40w100.001,20,combine,0.4108,0,3,37899,305527,24336,79709,3,1,187914,370781
Dumas,n40w100.001,20,makespan-order,0.4635,0,3,35240,282337,16645,73382,3,1,173710,346698
Dumas,n40w100.001,20,makespan-order-mst,2.141,0,3,34238,274789,16943,72473,3,1,168073,337078
Dumas,n100w40.002,20,combine,0.03873,0,1,5844,38352,3157,9511,0,1,22997,325660
Dumas,n100w40.002,20,makespan-order,0.04384,0,1,6009,39492,1390,9714,0,1,23769,335088
Dumas,n100w40.002,20,makespan-order-mst,1.945,0,1,5553,35943,1232,9028,0,1,21362,303369
Dumas,n150w20.004,20,combine,0.004747,0,1,882,4286,100,647,0,1,2757,75604
Dumas,n150w20.004,20,makespan-order,0.005032,0,1,929,4555,122,669,0,1,2957,80810
Dumas,n150w20.004,20,makespan-order-mst,0.4286,0,1,779,3748,89,565,0,1,2404,65818
Dumas,n60w40.003,20,combine,0.006461,0,1,1573,8677,599,2194,0,1,4910,29005
Dumas,n60w40.003,20,makespan-order,0.00656,0,1,1573,8675,416,2154,0,1,4948,29933
Dumas,n60w40.003,20,makespan-order-mst,0.09781,0,1,1503,8191,436,2140,0,1,4548,27455
Dumas,n60w100.005,20,combine,2.124,0,1,114040,1241012,25577,201564,0,1,925408,2849244
Dumas,n60w100.005,20,makespan-order,1.872,0,1,109273,1184152,23481,192413,0,1,882466,2727481
Dumas,n60w100.005,20,makespan-order-mst,24.5,0,1,101516,1098705,22323,177841,0,1,819348,2535155
Dumas,n150w60.001,20,combine,0.6032,0,2,44239,534767,7040,68442,0,1,422085,3465660
Dumas,n150w60.001,20,makespan-order,0.5391,0,2,43359,521674,4545,65694,0,1,412620,3432561
Dumas,n150w60.001,20,makespan-order-mst,46.65,0,2,38323,458759,4274,60437,0,1,359998,3001738
Dumas,n60w40.002,20,combine,0.003966,0,1,1008,6574,233,1000,0,1,4566,36130
Dumas,n60w40.002,20,makespan-order,0.004928,0,1,1107,7152,221,1040,0,1,5005,39378
Dumas,n60w40.002,20,makespan-order-mst,0.1944,0,1,1002,6452,221,1010,0,1,4440,35524
Dumas,n20w60.004,20,combine,0.0009971,0,1,376,1788,145,487,0,1,925,2363
Dumas,n20w60.004,20,makespan-order,0.0009898,0,1,370,1759,164,471,0,1,918,2357
Dumas,n20w60.004,20,makespan-order-mst,0.004861,0,1,337,1609,148,441,0,1,831,2131
Dumas,n60w80.001,20,combine,0.07351,0,1,10908,77990,3222,18884,0,1,48198,242628
Dumas,n60w80.001,20,makespan-order,0.07673,0,1,10957,78547,3039,18907,1,1,48682,255404
Dumas,n60w80.001,20,makespan-order-mst,1.29,0,1,9269,65995,2597,15696,0,1,41030,212090
Dumas,n150w40.003,20,combine,0.1857,0,2,18257,169364,5690,30534,0,1,120572,1646383
Dumas,n150w40.003,20,makespan-order,0.1815,0,2,17600,161912,2973,29066,0,1,115245,1574641
Dumas,n150w40.003,20,makespan-order-mst,18.94,0,2,16223,148621,2975,27073,0,1,105324,1456476
Dumas,n200w20.001,20,combine,0.02546,0,1,3124,19474,284,3414,0,1,12936,339547
Dumas,n200w20.001,20,makespan-order,0.02722,0,1,3212,19785,495,3453,0,1,13120,353657
Dumas,n200w20.001,20,makespan-order-mst,2.715,0,1,2864,17597,460,3056,0,1,11677,314165
Dumas,n200w40.004,20,combine,1.618,0,1,87105,953197,24460,166010,0,1,700082,11880263
Dumas,n200w40.004,20,makespan-order,1.432,0,1,75537,811404,17443,143911,0,1,591956,10209425
Dumas,n200w40.004,20,makespan-order-mst,169,0,1,70496,755497,16770,134596,0,1,550405,9566551
Dumas,n40w40.002,20,combine,0.0008462,0,1,326,1414,123,326,0,1,762,7471
Dumas,n40w40.002,20,makespan-order,0.0009473,0,1,325,1416,123,326,0,1,765,7419
Dumas,n40w40.002,20,makespan-order-mst,0.01605,0,1,308,1352,110,313,0,1,731,7079
Dumas,n200w40.005,20,combine,0.3514,0,1,27519,278931,3762,41645,0,1,209767,3320703
Dumas,n200w40.005,20,makespan-order,0.3481,0,1,27101,271839,2172,40581,0,1,204157,3234578
Dumas,n200w40.005,20,makespan-order-mst,52.26,0,1,25225,253297,2120,38419,0,1,189653,3053987
Dumas,n20w100.001,20,combine,0.003564,0,5,1086,5953,529,1427,0,1,3436,7175
Dumas,n20w100.001,20,makespan-order,0.003436,0,5,1066,5786,382,1337,0,1,3379,6935
Dumas,n20w100.001,20,makespan-order-mst,0.01693,0,5,1015,5510,380,1269,0,1,3222,6661
Dumas,n20w20.005,20,combine,6.135e-05,0,1,32,91,7,7,0,1,52,255
Dumas,n20w20.005,20,makespan-order,4.639e-05,0,1,32,91,7,7,0,1,52,255
Dumas,n20w20.005,20,makespan-order-mst,0.0003088,0,1,34,96,7,7,0,1,55,267
Dumas,n150w60.002,20,combine,2.891,0,4,152393,1861654,36364,270051,0,1,1439207,11338731
Dumas,n150w60.002,20,makespan-order,3.033,0,4,142712,1732512,29375,254970,0,1,1334827,10560054
Dumas,n150w60.002,20,makespan-order-mst,147.1,0,5,134514,1619450,28094,244562,0,1,1240370,10020901
Dumas,n150w60.005,20,combine,2.611,0,1,109861,1172701,49302,179969,0,1,882871,9721058
Dumas,n150w60.005,20,makespan-order,2.144,0,1,103910,1105087,33366,171229,0,1,829948,9236425
Dumas,n150w60.005,20,makespan-order-mst,148.9,0,1,98469,1047640,33296,166594,0,1,782577,8791719
Dumas,n20w100.002,20,combine,0.006515,0,4,1665,10502,845,2564,0,1,6270,8781
Dumas,n20w100.002,20,makespan-order,0.006807,0,4,1725,10833,644,2606,0,1,6499,9157
Dumas,n20w100.002,20,makespan-order-mst,0.02961,0,5,1447,8830,540,2176,0,1,5203,7465
Dumas,n20w20.001,20,combine,5.322e-05,0,1,30,100,7,6,0,1,64,263
Dumas,n20w20.001,20,makespan-order,4.949e-05,0,1,30,100,7,6,0,1,64,263
Dumas,n20w20.001,20,makespan-order-mst,0.0002902,0,1,24,80,7,6,0,1,50,188
Dumas,n150w20.001,20,combine,0.00577,0,1,1221,6434,107,926,0,1,4287,94833
Dumas,n150w20.001,20,makespan-order,0.006865,0,1,1288,6859,98,947,0,1,4624,99987
Dumas,n150w20.001,20,makespan-order-mst,0.5783,0,1,1193,6248,99,894,0,1,4161,92540
Dumas,n80w80.002,20,combine,0.6907,0,1,46276,471445,23752,103453,0,1,321716,2428969
Dumas,n80w80.002,20,makespan-order,0.5728,0,1,42310,425554,16073,93941,0,1,289303,2210609
Dumas,n80w80.002,20,makespan-order-mst,24.7,0,1,44641,455696,18195,102031,0,1,309024,2365561
Dumas,n80w40.005,20,combine,0.00764,0,2,1697,10393,346,2009,0,1,6686,69348
Dumas,n80w40.005,20,makespan-order,0.007783,0,2,1668,10203,324,1868,0,1,6666,67660
Dumas,n80w40.005,20,makespan-order-mst,0.3961,0,2,1704,10355,367,2192,0,1,6458,69694
Dumas,n100w60.001,20,combine,0.192,0,2,21860,214853,3679,39852,0,1,153140,860281
Dumas,n100w60.001,20,makespan-order,0.2099,0,2,21179,207718,4631,38290,0,1,148248,847006
Dumas,n100w60.001,20,makespan-order-mst,8.659,0,2,19710,192211,4378,36571,0,1,135929,763636
Dumas,n40w100.003,20,combine,0.03562,0,2,5559,42902,1907,8847,0,1,28495,64661
Dumas,n40w100.003,20,makespan-order,0.03417,0,2,5601,43102,1508,9114,0,1,28386,65086
Dumas,n40w100.003,20,makespan-order-mst,0.3112,0,2,5115,38925,1377,7992,0,1,25817,59030
Dumas,n40w60.002,20,combine,0.002455,0,4,698,4000,96,570,0,1,2729,12021
Dumas,n40w60.002,20,makespan-order,0.002515,0,4,703,4018,101,577,0,1,2735,12109
Dumas,n40w60.002,20,makespan-order-mst,0.03039,0,4,609,3354,99,506,0,1,2236,9703
Dumas,n20w40.002,20,combine,9.922e-05,0,1,63,220,14,22,0,1,135,575
Dumas,n20w40.002,20,makespan-order,9.895e-05,0,1,63,220,14,22,0,1,135,575
Dumas,n20w40.002,20,makespan-order-mst,0.000781,0,1,62,215,14,23,0,1,130,565
Dumas,n100w20.004,20,combine,0.001732,0,1,435,2210,29,177,0,1,1598,22497
Dumas,n100w20.004,20,makespan-order,0.001653,0,1,446,2263,28,181,0,1,1636,22961
Dumas,n100w20.004,20,makespan-order-mst,0.1037,0,1,408,2040,29,178,0,1,1454,20898
Dumas,n40w20.001,20,combine,0.0002745,0,2,143,562,22,48,0,1,370,2237
Dumas,n40w20.001,20,makespan-order,0.0002854,0,2,143,562,25,48,0,1,370,2237
Dumas,n40w20.001,20,makespan-order-mst,0.005124,0,2,140,548,25,47,0,1,360,2203
Dumas,n150w20.005,20,combine,0.005292,0,1,1061,5419,156,838,0,1,3520,81644
Dumas,n150w20.005,20,makespan-order,0.006081,0,1,1140,5871,188,920,0,1,3811,86297
Dumas,n150w20.005,20,makespan-order-mst,0.5243,0,1,1070,5557,174,844,0,1,3643,79689
Dumas,n40w20.005,20,combine,0.0001477,0,1,77,291,11,22,0,1,192,1352
Dumas,n40w20.005,20,makespan-order,0.0001298,0,1,70,263,14,20,0,1,173,1240
Dumas,n40w20.005,20,makespan-order-mst,0.002802,0,1,68,254,14,20,0,1,166,1208
Dumas,n40w60.001,20,combine,0.002556,0,1,701,4189,128,582,0,1,2906,11952
Dumas,n40w60.001,20,makespan-order,0.002602,0,1,740,4358,115,632,0,1,2986,12600
Dumas,n40w60.001,20,makespan-order-mst,0.04376,0,1,650,3821,94,533,0,1,2638,11209
Dumas,n80w80.004,20,combine,0.97,0,1,61169,648705,17769,131757,0,1,455779,2979057
Dumas,n80w80.004,20,makespan-order,1.072,0,1,58514,618464,19934,125915,0,1,434035,2854759
Dumas,n80w80.004,20,makespan-order-mst,29.15,0,1,53145,560845,18753,115108,0,1,392592,2617440
Dumas,n60w60.004,20,combine,0.02084,0,5,3360,28327,1110,3362,0,1,21601,135723
Dumas,n60w60.004,20,makespan-order,0.02207,0,5,3415,28700,714,3375,0,1,21906,138528
Dumas,n60w60.004,20,makespan-order-mst,0.9107,0,5,3010,25307,639,3117,0,1,19176,121064
Dumas,n20w80.001,20,combine,0.0004632,0,1,213,959,75,166,0,1,580,1710
Dumas,n20w80.001,20,makespan-order,0.0007853,0,1,284,1288,75,240,0,1,764,2322
Dumas,n20w80.001,20,makespan-order-mst,0.004847,0,1,295,1385,95,270,0,1,820,2537
Dumas,n100w40.003,20,combine,0.01419,0,1,2558,18206,380,2800,0,1,12848,121310
Dumas,n100w40.003,20,makespan-order,0.01445,0,1,2621,18917,336,2767,0,1,13529,125246
Dumas,n100w40.003,20,makespan-order-mst,0.7814,0,1,2194,15372,296,2433,0,1,10745,103926
Dumas,n20w60.001,20,combine,0.0007151,0,1,232,1268,119,165,0,1,871,2075
Dumas,n20w60.001,20,makespan-order,0.0007143,0,1,224,1219,64,154,0,1,841,1988
Dumas,n20w60.001,20,makespan-order-mst,0.005059,0,1,217,1179,64,140,0,1,822,1924
Dumas,n40w20.004,20,combine,0.0001869,0,1,100,378,15,43,0,1,235,1733
Dumas,n40w20.004,20,makespan-order,0.000197,0,1,104,393,22,42,0,1,247,1816
Dumas,n40w20.004,20,makespan-order-mst,0.003624,0,1,110,411,20,43,0,1,258,1823
Dumas,n60w80.005,20,combine,0.9497,0,1,53537,650679,34920,59878,0,1,537264,1371072
Dumas,n60w80.005,20,makespan-order,1.121,0,1,52361,633206,13596,58226,0,1,522619,1335964
Dumas,n60w80.005,20,makespan-order-mst,15.21,0,1,50067,604655,13065,56611,0,1,497977,1278886
Dumas,n200w40.002,20,combine,0.4922,0,1,42699,357901,7567,68665,0,1,246537,4830684
Dumas,n200w40.002,20,makespan-order,0.5436,0,1,42152,348285,6971,66570,0,1,239563,4805988
Dumas,n200w40.002,20,makespan-order-mst,57.03,0,1,38929,322924,5963,62754,0,1,221241,4419326
Dumas,n60w20.004,20,combine,0.0003926,0,1,178,679,23,82,0,1,419,5806
Dumas,n60w20.004,20,makespan-order,0.0004588,0,1,180,681,21,82,0,1,419,5911
Dumas,n60w20.004,20,makespan-order-mst,0.01373,0,1,168,635,21,78,0,1,389,5360
Dumas,n80w20.002,20,combine,0.001157,0,1,352,1631,49,221,0,1,1058,15425
Dumas,n80w20.002,20,makespan-order,0.001242,0,1,365,1686,82,233,0,1,1088,16022
Dumas,n80w20.002,20,makespan-order-mst,0.06611,0,1,340,1554,73,220,0,1,994,14652
Dumas,n80w20.003,20,combine,0.0006464,0,1,229,927,17,104,0,1,594,8718
Dumas,n80w20.003,20,makespan-order,0.0006417,0,1,233,950,17,108,0,1,609,8924
Dumas,n80w20.003,20,makespan-order-mst,0.03321,0,1,237,981,22,118,0,1,626,8954
Dumas,n80w80.001,20,combine,0.1065,0,2,12659,112880,3893,19408,0,1,80812,505125
Dumas,n80w80.001,20,makespan-order,0.1052,0,2,12812,113330,2855,19368,0,1,81149,510232
Dumas,n80w80.001,20,makespan-order-mst,3.924,0,2,11414,100835,2609,17252,0,1,72168,455585
Dumas,n60w20.003,20,combine,0.0005411,0,1,224,915,28,105,0,1,586,5942
Dumas,n60w20.003,20,makespan-order,0.0005279,0,1,221,905,27,104,0,1,580,5823
Dumas,n60w20.003,20,makespan-order-mst,0.01386,0,1,208,849,26,100,0,1,541,5426
Dumas,n80w60.001,20,combine,0.04131,0,1,6442,50713,1759,10583,0,1,33688,214910
Dumas,n80w60.001,20,makespan-order,0.04143,0,1,6222,48786,1503,9981,0,1,32583,208208
Dumas,n80w60.001,20,makespan-order-mst,1.298,0,1,5756,44491,1360,9139,0,1,29596,190403
Dumas,n80w20.005,20,combine,0.0009923,0,1,299,1325,44,149,0,1,877,9205
Dumas,n80w20.005,20,makespan-order,0.0009616,0,1,296,1318,53,145,0,1,877,9161
Dumas,n80w20.005,20,makespan-order-mst,0.02803,0,1,285,1244,53,142,0,1,817,8814
Dumas,n60w40.005,20,combine,0.00166,0,2,591,2732,114,407,0,1,1733,14599
Dumas,n60w40.005,20,makespan-order,0.001761,0,2,610,2841,97,404,0,1,1826,15553
Dumas,n60w40.005,20,makespan-order-mst,0.04654,0,2,536,2438,74,364,0,1,1537,13810
Dumas,n200w20.005,20,combine,0.01789,0,1,2308,13901,452,2401,0,1,9192,254473
